source_url,condition_id,category_name,group_name,rate,fixed_amount,raw_text
https://www.card-gorilla.com/card/detail/693,377,할인,카페,,,전국 모든 커피전문점 월 최대 2천원 결제일 할인
https://www.card-gorilla.com/card/detail/694,378,적립,배달앱,3.0,,배민 앱에서 배민페이 결제 시 배민포인트 3% 적립
https://www.card-gorilla.com/card/detail/694,378,적립,온라인쇼핑,2.0,,온라인 쇼핑 배민포인트 2% 적립
https://www.card-gorilla.com/card/detail/694,378,적립,디지털구독,2.0,,디지털 콘텐츠 서비스 배민포인트 2% 적립
https://www.card-gorilla.com/card/detail/694,378,적립,적립,0.5,,그 외 가맹점 배민포인트 0.5% 적립
https://www.card-gorilla.com/card/detail/694,378,기타,기타,,,배민 앱에서 배민페이 연간 이용금액 10만원 이상 시 차년도 연회비 면제
https://www.card-gorilla.com/card/detail/695,379,적립,모든가맹점,0.5,,국내외 가맹점 L.POINT 0.5% 적립
https://www.card-gorilla.com/card/detail/695,379,할인,생활,50.0,,"커피 50% 할인
스트리밍 30% 할인"
https://www.card-gorilla.com/card/detail/695,379,할인,면세점,15.0,,롯데면세점 5~15% 현장할인 (정상가 기준)
https://www.card-gorilla.com/card/detail/695,379,기타,프리미엄 서비스,,,Mastercard World 서비스
https://www.card-gorilla.com/card/detail/696,380,적립,자동차,50.0,,"전기차, 수소차 충전 50% 적립 / 공유 모빌리티 10% 적립"
https://www.card-gorilla.com/card/detail/696,380,적립,대중교통,10.0,,대중교통(버스/지하철) 10% 적립
https://www.card-gorilla.com/card/detail/696,380,적립,도서,10.0,,알라딘(중고서점 포함) 10% 적립
https://www.card-gorilla.com/card/detail/696,380,적립,통신,10.0,,통신요금 자동납부 10% 적립
https://www.card-gorilla.com/card/detail/696,380,적립,디지털구독,10.0,,스트리밍 정기결제 10% 적립 / 전자책 정기결제 10% 적립
https://www.card-gorilla.com/card/detail/696,380,적립,간편결제,0.7,,주요 간편결제 온/오프라인 이용금액 0.7% 모아포인트 적립
https://www.card-gorilla.com/card/detail/697,381,적립,선택형,,,"[선택형1] 주유소, 대형할인점, 인터넷쇼핑몰 포인트리 적립"
https://www.card-gorilla.com/card/detail/697,381,적립,선택형,,,"[선택형2] SK, GS칼텍스 주유소 리터당 130점 포인트리 적립"
https://www.card-gorilla.com/card/detail/697,381,적립,선택형,20.0,,"[선택형3] 3대 대형할인점(이마트, 홈플러스, 롯데마트), 하나로식자재매장 20% 포인트리 적립"
https://www.card-gorilla.com/card/detail/697,381,적립,선택형,20.0,,"[선택형4] 6대 인터넷쇼핑몰(G마켓, 옥션, 11번가, 인터파크, 롯데ON, 신세계몰) 20% 포인트리 적립"
https://www.card-gorilla.com/card/detail/697,381,기타,기타,,,Biz Basic 서비스
https://www.card-gorilla.com/card/detail/699,382,할인,카페,50.0,,스타벅스 50% 할인
https://www.card-gorilla.com/card/detail/699,382,할인,디지털구독,20.0,,"구독(YouTube Premium, 넷플릭스, 웨이브, 티빙) 20% 할인"
https://www.card-gorilla.com/card/detail/699,382,할인,간편결제,10.0,,온라인 간편결제 10% 할인
https://www.card-gorilla.com/card/detail/699,382,할인,배달앱,5.0,,"배달(배달의민족, 요기요) 5% 할인"
https://www.card-gorilla.com/card/detail/699,382,할인,대중교통,5.0,,"대중교통(버스, 지하철) 5% 할인"
https://www.card-gorilla.com/card/detail/700,383,적립,적립,3.0,,"[기본 적립] 업종별 0.5~3% 적립
월 100만원 이상 이용 시 1.5배 적립"
https://www.card-gorilla.com/card/detail/700,383,적립,적립,5.0,,"온라인 간편결제서비스 이용 시 5% M포인트 적립
해외 가맹점 이용 시 5% M포인트 적립"
https://www.card-gorilla.com/card/detail/700,383,적립,적립,,,보너스 리워드 1만 M포인트 적립
https://www.card-gorilla.com/card/detail/700,383,무이자할부,무이자할부,,,무이자할부 서비스
https://www.card-gorilla.com/card/detail/700,383,무료서비스,프리미엄 서비스,,,"VISA 플래티넘 / MasterCard 플래티넘 서비스 제공
VISA Young Premium 서비스 제공"
https://www.card-gorilla.com/card/detail/701,384,할인,모든가맹점,1.0,,"[기본 할인] 모든 가맹점에서 1%/1.5% 할인
당월 이용금액별 최대 1.5% 할인"
https://www.card-gorilla.com/card/detail/701,384,할인,할인,5.0,,"온라인 간편결제서비스 이용 시 5% 할인
해외 가맹점 이용 시 5% 할인"
https://www.card-gorilla.com/card/detail/701,384,무이자할부,무이자할부,,,무이자할부 서비스
https://www.card-gorilla.com/card/detail/701,384,무료서비스,프리미엄,,,"VISA 플래티넘 / MasterCard 플래티넘 서비스 제공
VISA Young Premium 서비스 제공"
https://www.card-gorilla.com/card/detail/702,385,적립,적립,3.0,,"[기본 적립] 업종별 0.5~3% 적립
월 100만원 이상 이용 시 1.5배 적립"
https://www.card-gorilla.com/card/detail/702,385,적립,적립,5.0,,"온라인 간편결제서비스 이용 시 5% M포인트 적립
해외 가맹점 이용 시 5% M포인트 적립"
https://www.card-gorilla.com/card/detail/702,385,적립,적립,,,보너스 리워드 1만 M포인트 적립
https://www.card-gorilla.com/card/detail/702,385,무이자할부,무이자할부,,,무이자할부 서비스
https://www.card-gorilla.com/card/detail/702,385,무료서비스,프리미엄 서비스,,,"VISA 플래티넘 / MasterCard 플래티넘 서비스 제공
VISA Young Premium 서비스 제공"
https://www.card-gorilla.com/card/detail/702,385,기타,기타,,,현대카드 플래티넘서비스
https://www.card-gorilla.com/card/detail/703,386,적립,적립,3.0,,"[기본 적립] 업종별 0.5~3% 적립
월 100만원 이상 이용 시 1.5배 / 200만원 이용 시 2배 적립"
https://www.card-gorilla.com/card/detail/703,386,적립,적립,5.0,,"온라인 간편결제서비스 이용 시 5% M포인트 적립
해외 가맹점 이용 시 5% M포인트 적립"
https://www.card-gorilla.com/card/detail/703,386,적립,적립,,,보너스 리워드 1만 M포인트 적립
https://www.card-gorilla.com/card/detail/703,386,무이자할부,무이자할부,,,무이자할부 서비스
https://www.card-gorilla.com/card/detail/703,386,무료서비스,프리미엄 서비스,,,"VISA 플래티넘 / MasterCard 플래티넘 서비스 제공
VISA Young Premium 서비스 제공"
https://www.card-gorilla.com/card/detail/703,386,기타,기타,,,현대카드 플래티넘서비스
https://www.card-gorilla.com/card/detail/704,387,할인,모든가맹점,1.0,,"[기본 할인] 모든 가맹점에서 1%/1.5% 할인
당월 이용금액별 최대 1.5% 할인"
https://www.card-gorilla.com/card/detail/704,387,할인,할인,5.0,,"온라인 간편결제서비스 이용 시 5% 할인
해외 가맹점 이용 시 5% 할인"
https://www.card-gorilla.com/card/detail/704,387,무이자할부,무이자할부,,,무이자할부 서비스
https://www.card-gorilla.com/card/detail/704,387,무료서비스,프리미엄 서비스,,,"VISA 플래티넘 / MasterCard 플래티넘 서비스 제공
VISA Young Premium 서비스 제공"
https://www.card-gorilla.com/card/detail/704,387,기타,기타,,,현대카드 플래티넘서비스
https://www.card-gorilla.com/card/detail/705,388,할인,모든가맹점,1.0,,"[기본 할인] 모든 가맹점에서 1%/1.5% 할인
당월 이용금액별 최대 1.5% 할인"
https://www.card-gorilla.com/card/detail/705,388,할인,할인,5.0,,"온라인 간편결제서비스 이용 시 5% 할인
해외 가맹점 이용 시 5% 할인"
https://www.card-gorilla.com/card/detail/705,388,캐시백,할인,,,[보너스 캐시백] 당월 이용금액 200만원 이상 시 1만원 캐시백
https://www.card-gorilla.com/card/detail/705,388,무이자할부,무이자할부,,,무이자할부 서비스
https://www.card-gorilla.com/card/detail/705,388,무료서비스,프리미엄 서비스,,,"VISA 플래티넘 / MasterCard 플래티넘 서비스 제공
VISA Young Premium 서비스 제공"
https://www.card-gorilla.com/card/detail/705,388,기타,기타,,,현대카드 플래티넘서비스
https://www.card-gorilla.com/card/detail/706,389,적립,국내외가맹점,1.0,,"실적 조건 없는 1% 로카코인 적립
금융 이용 시 2% 로카코인 적립"
https://www.card-gorilla.com/card/detail/707,390,할인,국내외가맹점,1.0,,"선넘은 카드의 일당백 할인혜택
어디서나 최대 1% 기본할인"
https://www.card-gorilla.com/card/detail/707,390,할인,할인,1.5,,온라인 1.5% 특별할인
https://www.card-gorilla.com/card/detail/707,390,바우처,바우처,,,큰 금액 이용할 때 6만원 Flex Voucher까지
https://www.card-gorilla.com/card/detail/708,391,적립,렌터카,3.0,,쏘카 앱 이용 시 최대 3% 크레딧 적립
https://www.card-gorilla.com/card/detail/708,391,적립,적립,3.0,,"특별가맹점 최대 3% 크레딧 적립
(외식, 커피, 영화, 호텔, 프리미엄아웃렛, 대중교통)"
https://www.card-gorilla.com/card/detail/708,391,적립,적립,1.0,,"쏘카 앱, 특별가맹점 외 가맹점 1% 적립"
https://www.card-gorilla.com/card/detail/712,392,할인,병원/약국,5.0,,병원/약국/산후조리원 5% 결제일 할인 (전월실적 30만원 이상)
https://www.card-gorilla.com/card/detail/712,392,할인,온라인쇼핑,5.0,,"쿠팡, SSG닷컴, 롯데ON, 11번가, G마켓 5% 결제일 할인 (전월실적 30만원 이상)"
https://www.card-gorilla.com/card/detail/712,392,할인,교육/육아,10.0,,"어린이집/유치원 中 부모부담금,
학원, 인터넷서점 (YES24, 알라딘, 교보문고) 10% 결제일 할인 (전월실적 30만원 이상)"
https://www.card-gorilla.com/card/detail/712,392,할인,배달앱,10.0,,"배달의민족, 요기요 10% 결제일 할인 (전월실적 30만원 이상)"
https://www.card-gorilla.com/card/detail/712,392,할인,디지털구독,50.0,,"넷플릭스, 유튜브프리미엄 50% 할인
네이버-플러스멤버쉽, 쿠팡-로켓와우, 롯데ON-롯데오너스 3천원 할인 (전월실적 30만원 이상)"
https://www.card-gorilla.com/card/detail/712,392,기타,금융,,,신한카드 국민행복 금융서비스
https://www.card-gorilla.com/card/detail/713,393,할인,병원/약국,5.0,,병원/약국/산후조리원 5% 결제일 할인
https://www.card-gorilla.com/card/detail/713,393,할인,온라인쇼핑,5.0,,"쿠팡, SSG닷컴, 롯데ON, 11번가, G마켓 5% 결제일 할인"
https://www.card-gorilla.com/card/detail/713,393,할인,교육/육아,5.0,,"어린이집/유치원 中 부모부담금,
학원, 인터넷서점 (YES24, 알라딘, 교보문고) 5% 결제일 할인"
https://www.card-gorilla.com/card/detail/713,393,할인,배달앱,5.0,,"배달의민족, 요기요 5% 결제일 할인"
https://www.card-gorilla.com/card/detail/713,393,할인,디지털구독,50.0,,"넷플릭스, 유튜브프리미엄 50% 할인
네이버-플러스멤버쉽, 쿠팡-로켓와우, 롯데ON-롯데오너스 3천원 할인"
https://www.card-gorilla.com/card/detail/713,393,기타,금융,,,신한카드 국민행복 금융서비스
https://www.card-gorilla.com/card/detail/716,394,무료서비스,호텔,,,전세계 메리어트 참여 호텔 무료 숙박권 제공(연회비 주기 내 1백만원 이상)
https://www.card-gorilla.com/card/detail/716,394,적립,적립,0.5,,"메리어트 본보이 포인트 특별 적립 (1천원당, 최대 5 포인트)
메리어트 본보이 포인트 기본 적립 (1천원당, 1 포인트)"
https://www.card-gorilla.com/card/detail/716,394,적립,적립,,,메리어트 본보이 보너스 포인트 제공(연회비 주기 내 1천만원 이상)
https://www.card-gorilla.com/card/detail/716,394,기타,멤버십포인트,,,"메리어트 본보이 엘리트 멤버십 제공
메리어트 본보이™ 엘리트 숙박 크레딧 제공(연회비 주기 내 6천만원 이상)"
https://www.card-gorilla.com/card/detail/716,394,무료서비스,공항라운지,,,The Lounge Members 모바일 앱을 통한 전세계 공항 라운지 무료 이용(전월실적 30만원 이상)
https://www.card-gorilla.com/card/detail/717,395,적립,적립,1.5,,[고액 적립] 최대 1.5% 적립
https://www.card-gorilla.com/card/detail/717,395,적립,적립,2.0,,"[특별 적립] 해외, 면세점, 백화점, 이동통신, 병의원, 4대 보험료 최대 2% 적립"
https://www.card-gorilla.com/card/detail/717,395,적립,적립,0.5,,"[기본적립] 특별 적립 외 국내 적립 대상 가맹점 0.5% 적립
[보너스적립] 12개월마다 20,000점 적립"
https://www.card-gorilla.com/card/detail/717,395,바우처,바우처,,,"프리미엄 기프트 5만원 상당 제공(연 1회, 택 1)"
https://www.card-gorilla.com/card/detail/717,395,무료서비스,프리미엄 서비스,,,"전세계 공항 라운지 무료 이용 서비스
국내 지정 골프장 무료 커피 제공(골프장 카페 서비스), 골프연습장 무료 제공(골프연습장 타석 서비스)"
https://www.card-gorilla.com/card/detail/717,395,할인,주유,,60,SK 주유 및 충전 시 리터(ℓ)당 60원 청구 할인
https://www.card-gorilla.com/card/detail/717,395,무료서비스,여행/숙박,,,"국내 호텔/리조트/카라반/글램핑 2박 연박 시 1박 무료
해외 패키지 여행 할인 등 제공"
https://www.card-gorilla.com/card/detail/717,395,기타,기타,,,개인사업자 Win-Tax 서비스
https://www.card-gorilla.com/card/detail/718,396,바우처,국민행복,,,정부지원 국가바우처 이용 가능
https://www.card-gorilla.com/card/detail/718,396,할인,쇼핑,7.0,,백화점·프리미엄 아울렛·할인점·온라인쇼핑몰·생활잡화·신선식품 배송 7% 결제일할인
https://www.card-gorilla.com/card/detail/718,396,할인,교육/육아,7.0,,의료·산후조리원·학원·학습지·온라인서점·어린이집·유치원·주유 7% 결제일할인
https://www.card-gorilla.com/card/detail/718,396,할인,공과금,7.0,,아파트 관리비·도시가스요금·전기요금·4대 사회보험·보험·통신·렌탈 자동납부 연결 시 7% 결제일할인
https://www.card-gorilla.com/card/detail/718,396,할인,디지털구독,,3000,"스트리밍 3,000원 결제일할인"
https://www.card-gorilla.com/card/detail/718,396,할인,해외,1.5,,해외 1.5% 결제일할인
https://www.card-gorilla.com/card/detail/718,396,바우처,기타,,,"임신, 출산, 육아 등 국가가 지원하는 바우처를 해당 카드로 이용 가능,
신세계백화점 제휴 서비스"
https://www.card-gorilla.com/card/detail/719,397,할인,할인,0.7,,"할인한도, 전월실적조건 없이 0.7% 기본할인"
https://www.card-gorilla.com/card/detail/719,397,할인,디지털구독,10.0,,"넷플릭스, 멜론 10% 할인"
https://www.card-gorilla.com/card/detail/719,397,할인,배달앱,10.0,,배달의민족 10% 할인
https://www.card-gorilla.com/card/detail/719,397,할인,카페,10.0,,스타벅스 사이렌오더 10% 할인
https://www.card-gorilla.com/card/detail/719,397,할인,자동차,10.0,,전기차 충전 할인 10%
https://www.card-gorilla.com/card/detail/719,397,할인,생활,5.0,,"일상 생활(대중교통, 휴대전화, 해외) 할인 5%"
https://www.card-gorilla.com/card/detail/720,398,적립,적립,0.8,,0.8% 기본적립
https://www.card-gorilla.com/card/detail/720,398,적립,디지털구독,5.0,,"넷플릭스, 멜론 5% 적립"
https://www.card-gorilla.com/card/detail/720,398,적립,배달앱,5.0,,배달의민족 5% 적립
https://www.card-gorilla.com/card/detail/720,398,적립,카페,5.0,,스타벅스 사이렌오더 5% 적립
https://www.card-gorilla.com/card/detail/720,398,적립,자동차,5.0,,전기차 충전 적립 5%
https://www.card-gorilla.com/card/detail/720,398,적립,생활,1.0,,"일상 생활(대형마트, 슈퍼마켓, 영화, 커피, 대중교통, 휴대전화, 해외) 적립 1%"
https://www.card-gorilla.com/card/detail/720,398,적립,온라인쇼핑,3.0,,온라인쇼핑 적립 3%
https://www.card-gorilla.com/card/detail/721,399,할인,국민행복,5.0,,"쇼핑/생활 업종(백화점, 대형할인점, 온라인쇼핑, 이동통신, 생활월납, 렌탈) 5% 청구할인"
https://www.card-gorilla.com/card/detail/721,399,할인,국민행복,7.0,,의료(임신·출산) / 보육(교육) 업종 7% 청구할인
https://www.card-gorilla.com/card/detail/721,399,할인,디지털구독,20.0,,"언택트 라이프 업종(영상, 음원, 전자도서, 멤버십) 20% 청구할인"
https://www.card-gorilla.com/card/detail/721,399,할인,해외,,,해외가맹점(해외직구 포함) 이용금액 청구할인
https://www.card-gorilla.com/card/detail/721,399,기타,여행/숙박,,,프리미엄 투어 서비스
https://www.card-gorilla.com/card/detail/722,400,캐시백,국민행복,2.0,,"쇼핑/생활 업종(백화점, 대형할인점, 온라인쇼핑, 이동통신, 생활월납, 렌탈) 2% 캐시백"
https://www.card-gorilla.com/card/detail/722,400,캐시백,국민행복,3.0,,의료(임신·출산) / 보육(교육) 업종 3% 캐시백
https://www.card-gorilla.com/card/detail/722,400,캐시백,디지털구독,10.0,,"언택트 라이프 업종(영상, 음원, 전자도서, 멤버십) 10% 캐시백"
https://www.card-gorilla.com/card/detail/722,400,캐시백,해외,,,해외가맹점(해외직구 포함) 이용금액 캐시백
https://www.card-gorilla.com/card/detail/724,401,기타,바우처,,,"[공통 제공 혜택]
트래블·호텔·쇼핑 영역별 최대 4매, 총 60만원까지 연 1회 선택 가능"
https://www.card-gorilla.com/card/detail/724,401,마일리지,적립,,,"[선택 제공 혜택]
항공마일리지(대한항공/아시아나항공) 또는 M포인트 적립"
https://www.card-gorilla.com/card/detail/724,401,기타,적립,,,"연간 이용실적 4,000만원 충족 시 로열티 보너스 제공(연 1회, 택 1)"
https://www.card-gorilla.com/card/detail/724,401,무료서비스,프리미엄,,,"신규 발급 시 본인 회원에 한해 1회 무료로 특수 소재 플레이트 제공,
전 세계 800여 개 공항 라운지 무료 이용 가능한 Priority Pass 카드 제공 외"
https://www.card-gorilla.com/card/detail/725,402,할인,편의점,5.0,,GS25 편의점 5% 할인
https://www.card-gorilla.com/card/detail/725,402,할인,생활,5.0,,"쏘카, 야놀자, LiivM 이동통신 5% 할인"
https://www.card-gorilla.com/card/detail/725,402,할인,카페,5.0,,"스타벅스, 파리바게뜨 5% 할인"
https://www.card-gorilla.com/card/detail/725,402,할인,디지털구독,5.0,,"멜론, 지니, 넷플릭스, 웨이브 월정액 결제시 5% 할인"
https://www.card-gorilla.com/card/detail/725,402,할인,도서,5.0,,"교보문고, 어학시험응시료(온라인접수) 5% 할인"
https://www.card-gorilla.com/card/detail/726,403,할인,통신,,,알뜰폰 통신료 자동이체 최대 1만 5천원 할인 서비스
https://www.card-gorilla.com/card/detail/726,403,무료서비스,프리미엄,,,"티타늄 전용 서비스(공항/호텔 발레바킹, 공항 라운지 등)"
https://www.card-gorilla.com/card/detail/727,404,할인,통신,,,알뜰폰 통신료 자동이체 할인 서비스
https://www.card-gorilla.com/card/detail/728,405,할인,간편결제,10.0,,간편결제 최대 10% 할인
https://www.card-gorilla.com/card/detail/728,405,할인,온라인쇼핑,5.0,,"온라인쇼핑, 홈쇼핑 5% 할인"
https://www.card-gorilla.com/card/detail/728,405,할인,배달앱,5.0,,배달앱 5% 할인
https://www.card-gorilla.com/card/detail/728,405,할인,대중교통,5.0,,교통 최대 5% 할인
https://www.card-gorilla.com/card/detail/729,406,할인,온라인쇼핑,3.0,,삼성닷컴 3% 결제일할인
https://www.card-gorilla.com/card/detail/729,406,할인,공과금/렌탈,5.0,,생활요금 자동납부 5%·10% 결제일할인
https://www.card-gorilla.com/card/detail/729,406,할인,생활,3.0,,주유·온라인쇼핑몰 3%·6% 결제일할인
https://www.card-gorilla.com/card/detail/729,406,할인,기타,,3000,"라이트할부 이용 시 삼성케어플러스 3,000원~5,000원 결제일할인"
https://www.card-gorilla.com/card/detail/729,406,기타,제휴/PLCC,,10000,"삼성스토어 24·36개월 라이트할부 제공,
삼성스토어 라이트할부 이용 시 10,000원~20,000원 결제대금 차감"
https://www.card-gorilla.com/card/detail/730,407,할인,온라인쇼핑,10.0,,온라인쇼핑몰 이용금액의 10% 청구 할인
https://www.card-gorilla.com/card/detail/730,407,할인,대형마트,10.0,,대형마트 이용금액의 10% 청구 할인
https://www.card-gorilla.com/card/detail/730,407,할인,배달앱,10.0,,배달 앱 이용금액의 10% 청구 할인
https://www.card-gorilla.com/card/detail/730,407,할인,주유소,,100,주유 시 리터당 100원 청구 할인
https://www.card-gorilla.com/card/detail/730,407,할인,생활,7.0,,생활요금 정기결제 시 7% 청구 할인
https://www.card-gorilla.com/card/detail/730,407,무이자할부,무이자할부,,,모든 가맹점에서 2~3개월 무이자할부 혜택 제공
https://www.card-gorilla.com/card/detail/731,408,할인,카페,50.0,,커피전문점 이용금액의 50% 청구 할인
https://www.card-gorilla.com/card/detail/731,408,할인,편의점,10.0,,편의점 이용금액의 10% 청구 할인
https://www.card-gorilla.com/card/detail/731,408,할인,대중교통,10.0,,대중교통 이용금액의 10% 청구 할인
https://www.card-gorilla.com/card/detail/731,408,할인,간편결제,10.0,,온라인 간편결제 이용금액의 10% 청구 할인
https://www.card-gorilla.com/card/detail/731,408,할인,통신,7.0,,이동통신요금 정기결제 시 7% 청구 할인
https://www.card-gorilla.com/card/detail/731,408,무이자할부,무이자할부,,,모든 가맹점에서 2~3개월 무이자할부 혜택 제공
https://www.card-gorilla.com/card/detail/732,409,할인,간편결제,10.0,,온라인 간편결제 이용금액의 10% 청구 할인
https://www.card-gorilla.com/card/detail/732,409,할인,온라인쇼핑,70.0,,온라인쇼핑 멤버십 이용금액의 70% 청구 할인
https://www.card-gorilla.com/card/detail/732,409,할인,디지털구독,30.0,,디지털 콘텐츠 서비스 이용금액의 30% 청구 할인
https://www.card-gorilla.com/card/detail/732,409,할인,배달앱,10.0,,배달 앱 이용금액의 10% 청구 할인
https://www.card-gorilla.com/card/detail/732,409,할인,카페,50.0,,커피전문점 스마트오더 이용금액의 50% 청구 할인
https://www.card-gorilla.com/card/detail/732,409,무이자할부,무이자할부,,,모든 가맹점에서 2~3개월 무이자할부 혜택 제공
https://www.card-gorilla.com/card/detail/733,410,할인,온라인쇼핑,5.0,,무신사 및 솔드아웃에서 결제 시 5% 청구 할인
https://www.card-gorilla.com/card/detail/733,410,적립,적립,1.0,,그 외 가맹점에서 결제 시 무신사 적립금 1% 적립
https://www.card-gorilla.com/card/detail/735,411,할인,카페,,,"커피빈 이용 시 청구 할인(최대 1만 8천원),
커피빈 모바일 쿠폰 제공(1만원권)"
https://www.card-gorilla.com/card/detail/735,411,할인,생활,5.0,,주요 생활 영역 5% 청구 할인
https://www.card-gorilla.com/card/detail/736,412,적립,적립,1.0,,"국내외 가맹점 기본 1% 멤버십리워즈 적립
온라인쇼핑·해외 추가 4% 멤버십리워즈 적립"
https://www.card-gorilla.com/card/detail/736,412,할인,생활,30.0,,라이프스타일 30% 결제일할인 [전월 실적 100만원 이상]
https://www.card-gorilla.com/card/detail/736,412,기타,프리미엄 서비스,,,특수 소재 플레이트(Special Plate) 제공
https://www.card-gorilla.com/card/detail/738,413,적립,적립,0.2,,"일시불 · 할부 이용금액 0.2% 포인트 적립
전월 이용금액별 0.3%~0.6% 포인트 추가 적립"
https://www.card-gorilla.com/card/detail/738,413,적립,대형마트,10.0,,주요 마트 최대 10% 적립
https://www.card-gorilla.com/card/detail/738,413,적립,주유,5.0,,"모든 주유소 이용금액 5% 포인트 적립
전기차 충전소 이용금액 30% 포인트 적립"
https://www.card-gorilla.com/card/detail/738,413,적립,레저/스포츠,5.0,,"실외 골프장, 제주신화월드 이용금액 5% 포인트 적립
에이바우트커피 이용금액 10% 포인트 적립"
https://www.card-gorilla.com/card/detail/738,413,할인,온라인쇼핑,,2500,"온라인 쇼핑몰 이용 시 2,500원 결제일 할인"
https://www.card-gorilla.com/card/detail/738,413,할인,대중교통,10.0,,버스 이용금액 10% 결제일 할인
https://www.card-gorilla.com/card/detail/738,413,할인,통신,5.0,,이동통신요금 자동이체 5% 결제일 할인
https://www.card-gorilla.com/card/detail/739,414,할인,기타,,,"군마트(P.X) 및 GS25 해군마트 환급할인
군 KT공중전화 할인"
https://www.card-gorilla.com/card/detail/739,414,기타,쇼핑,,,GS리테일 팝서비스
https://www.card-gorilla.com/card/detail/739,414,할인,대중교통,20.0,,대중교통(전국 버스/지하철) 20% 청구할인
https://www.card-gorilla.com/card/detail/739,414,할인,OTT/영화/문화,35.0,,"CGV 35% / 스타벅스 20% / 아웃백, VIPS 20%
/ 에버랜드, 롯데월드 현장예매 50% 환급할인"
https://www.card-gorilla.com/card/detail/739,414,할인,교육/육아,5.0,,"교보문고 5% 환급할인
TOEIC, JPT 응시료 2,000원 환급할인"
https://www.card-gorilla.com/card/detail/739,414,할인,통신,,2500,"이동통신 자동납부 2,500원 환급할인"
https://www.card-gorilla.com/card/detail/739,414,할인,쇼핑,5.0,,"GS홈쇼핑, CJ홈쇼핑, G마켓, 옥션 5% 환급할인"
https://www.card-gorilla.com/card/detail/740,415,적립,멤버십포인트,3.0,,업종별 블루멤버스 포인트 최대 3% 적립
https://www.card-gorilla.com/card/detail/740,415,기타,멤버십포인트,,,Bluemembers 멤버십 서비스
https://www.card-gorilla.com/card/detail/740,415,기타,기타,,,플레이트
https://www.card-gorilla.com/card/detail/741,416,적립,멤버십포인트,3.0,,업종별 블루멤버스 포인트 최대 3% 적립
https://www.card-gorilla.com/card/detail/741,416,기타,멤버십포인트,,,Bluemembers 멤버십 서비스
https://www.card-gorilla.com/card/detail/741,416,기타,프리미엄,,,현대카드 플래티넘서비스
https://www.card-gorilla.com/card/detail/741,416,기타,프리미엄,,,VISA/MasterCard 플래티넘서비스
https://www.card-gorilla.com/card/detail/741,416,기타,기타,,,플레이트
https://www.card-gorilla.com/card/detail/744,417,할인,쇼핑,10.0,,"IKEA 매장(푸드 제외) 이용 시 이용금액의 10% 결제일 할인
IKEA 푸드 이용 시 이용금액의 15% 결제일 할인"
https://www.card-gorilla.com/card/detail/744,417,할인,쇼핑,5.0,,백화점/프리미엄 아울렛 및 대형 할인점 5% 결제일 할인
https://www.card-gorilla.com/card/detail/744,417,할인,편의점,5.0,,편의점 5% 결제일 할인
https://www.card-gorilla.com/card/detail/744,417,할인,영화,5.0,,영화 예매 5% 결제일 할인
https://www.card-gorilla.com/card/detail/744,417,할인,카페,5.0,,커피 5% 결제일 할인
https://www.card-gorilla.com/card/detail/744,417,할인,통신,5.0,,이동통신요금 자동이체 5% 결제일 할인
https://www.card-gorilla.com/card/detail/745,418,할인,대중교통,20.0,,대중교통 20% 청구할인
https://www.card-gorilla.com/card/detail/745,418,할인,편의점,10.0,,편의점 10% 청구할인
https://www.card-gorilla.com/card/detail/745,418,할인,카페,10.0,,커피 10% 청구할인
https://www.card-gorilla.com/card/detail/746,419,캐시백,대중교통,15.0,,대중교통 15% 캐시백
https://www.card-gorilla.com/card/detail/746,419,캐시백,온라인쇼핑,,,국내 온라인 쇼핑 최대 5천원 캐시백
https://www.card-gorilla.com/card/detail/746,419,할인,해외,20.0,,"해외 직접 구매 배송 대행료 20% 할인,
해외 이용 수수료 우대"
https://www.card-gorilla.com/card/detail/747,420,할인,통신,,,Liiv M 통신료 자동이체 최대 1만 7천원 할인
https://www.card-gorilla.com/card/detail/749,421,기타,해외이용,,,해외 가맹점 이용 수수료 면제 서비스
https://www.card-gorilla.com/card/detail/749,421,기타,수수료우대,,,해외 ATM 인출 수수료 면제 서비스
https://www.card-gorilla.com/card/detail/749,421,할인,할인,0.3,,국내 가맹점 0.3% 캐쉬백
https://www.card-gorilla.com/card/detail/750,422,캐시백,생활,0.5,,요식/대형마트/백화점/병원/약국/인터넷 쇼핑몰 0.5% 캐시백
https://www.card-gorilla.com/card/detail/750,422,기타,통신,,,휴대폰 요금 자동이체 3천원 캐쉬백
https://www.card-gorilla.com/card/detail/750,422,기타,KB국민 국민행복체크,,,KB국민카드
https://www.card-gorilla.com/card/detail/751,423,바우처,국민행복,,,국가바우처 제공
https://www.card-gorilla.com/card/detail/751,423,할인,쇼핑,5.0,,대형마트/온라인쇼핑몰/홈쇼핑 5% 할인
https://www.card-gorilla.com/card/detail/751,423,할인,교육/육아,5.0,,키즈카페/문화센터/학습지 5% 할인
https://www.card-gorilla.com/card/detail/751,423,할인,공과금,5.0,,통신료/아파트관리비 5% 할인
https://www.card-gorilla.com/card/detail/751,423,무료서비스,보험사,,,단체보험 무료가입
https://www.card-gorilla.com/card/detail/752,424,바우처,국민행복,,,국가바우처
https://www.card-gorilla.com/card/detail/752,424,할인,병원,5.0,,병원 5% 할인
